Date,ethereum,bitcoin
13-07-2022,1113.587158,20212.07422
14-07-2022,1191.526245,20569.91992
15-07-2022,1233.12915,20836.32813
16-07-2022,1352.626465,21190.31641
17-07-2022,1338.635742,20779.34375
18-07-2022,1578.717896,22485.68945
19-07-2022,1542.97522,23389.43359
20-07-2022,1520.200684,23231.73242
21-07-2022,1576.749512,23164.62891
22-07-2022,1537.405151,22714.97852
23-07-2022,1549.297485,22465.47852
24-07-2022,1599.476685,22609.16406
25-07-2022,1445.383423,21361.70117
26-07-2022,1441.806763,21239.75391
27-07-2022,1636.232666,22930.54883
28-07-2022,1725.46814,23843.88672
29-07-2022,1727.406982,23804.63281
30-07-2022,1695.969482,23656.20703
31-07-2022,1681.517334,23336.89648
01-08-2022,1635.195801,23314.19922
02-08-2022,1632.945435,22978.11719
03-08-2022,1618.874512,22846.50781
04-08-2022,1608.205811,22630.95703
05-08-2022,1732.254639,23289.31445
06-08-2022,1691.658081,22961.2793
07-08-2022,1699.35083,23175.89063
08-08-2022,1775.516113,23809.48633
09-08-2022,1703.025024,23164.31836
10-08-2022,1851.742676,23947.64258
11-08-2022,1881.224121,23957.5293
12-08-2022,1957.24646,24402.81836
13-08-2022,1981.336548,24424.06836
14-08-2022,1936.802002,24319.33398
15-08-2022,1904.228149,24136.97266
16-08-2022,1878.139404,23883.29102
17-08-2022,1832.999634,23335.99805
18-08-2022,1847.007813,23212.73828
19-08-2022,1612.987305,20877.55273
20-08-2022,1577.003784,21166.06055
21-08-2022,1619.31897,21534.12109
22-08-2022,1622.505859,21398.9082
23-08-2022,1662.769897,21528.08789
24-08-2022,1657.059204,21395.01953
25-08-2022,1696.457031,21600.9043
26-08-2022,1507.782837,20260.01953
27-08-2022,1491.39502,20041.73828
28-08-2022,1430.547363,19616.81445
29-08-2022,1553.037354,20297.99414
30-08-2022,1523.838867,19796.80859
31-08-2022,1553.684937,20049.76367
01-09-2022,1586.176758,20127.14063
02-09-2022,1577.220459,19969.77148
03-09-2022,1556.872681,19832.08789
04-09-2022,1577.641602,19986.71289
05-09-2022,1617.183228,19812.37109
06-09-2022,1561.748535,18837.66797
07-09-2022,1629.906372,19290.32422
08-09-2022,1635.347656,19329.83398
09-09-2022,1719.085449,21381.15234
10-09-2022,1776.203735,21680.53906
11-09-2022,1761.800049,21769.25586
12-09-2022,1713.765259,22370.44922
13-09-2022,1580.787964,20296.70703
14-09-2022,1634.755005,20241.08984
15-09-2022,1471.693481,19701.21094
16-09-2022,1432.447754,19772.58398
17-09-2022,1469.741699,20127.57617
18-09-2022,1335.329102,19419.50586
19-09-2022,1377.541382,19544.12891
20-09-2022,1324.388184,18890.78906
21-09-2022,1252.607788,18547.40039
22-09-2022,1327.680176,19413.55078
23-09-2022,1328.259521,19297.63867
24-09-2022,1317.993286,18937.01172
25-09-2022,1294.216797,18802.09766
26-09-2022,1335.32019,19222.67188
27-09-2022,1330.127686,19110.54688
28-09-2022,1337.410889,19426.7207
29-09-2022,1335.652344,19573.05078
30-09-2022,1327.978638,19431.78906
01-10-2022,1311.644409,19312.0957
02-10-2022,1276.093506,19044.10742
03-10-2022,1323.439209,19623.58008
04-10-2022,1362.126587,20336.84375
05-10-2022,1352.837158,20160.7168
06-10-2022,1351.709473,19955.44336
07-10-2022,1332.516968,19546.84961
08-10-2022,1315.500488,19416.56836
09-10-2022,1322.604248,19446.42578
10-10-2022,1291.337646,19141.48438
11-10-2022,1279.575684,19051.41797
12-10-2022,1294.906372,19157.44531
13-10-2022,1288.123901,19382.9043
14-10-2022,1297.422119,19185.65625
15-10-2022,1274.871704,19067.63477
16-10-2022,1306.296631,19268.09375
17-10-2022,1331.713623,19550.75781
18-10-2022,1310.447021,19334.41602
19-10-2022,1285.744263,19139.53516
20-10-2022,1283.200928,19053.74023
21-10-2022,1299.946411,19172.46875
22-10-2022,1314.299194,19208.18945
23-10-2022,1363.447021,19567.00781
24-10-2022,1344.998535,19345.57227
25-10-2022,1461.665405,20095.85742
26-10-2022,1566.56665,20770.44141
27-10-2022,1514.374878,20285.83594
28-10-2022,1555.477905,20595.35156
29-10-2022,1619.698486,20818.47656
30-10-2022,1590.783325,20635.60352
31-10-2022,1572.714478,20495.77344
01-11-2022,1579.70459,20485.27344
02-11-2022,1519.711792,20159.50391
03-11-2022,1531.541748,20209.98828
04-11-2022,1645.093384,21147.23047
05-11-2022,1627.968018,21282.69141
06-11-2022,1572.234741,20926.48633
07-11-2022,1568.591309,20602.81641
08-11-2022,1332.835571,18541.27148
09-11-2022,1100.1698,15880.78027
10-11-2022,1299.4646,17586.77148
11-11-2022,1287.221069,17034.29297
12-11-2022,1255.268311,16799.18555
13-11-2022,1221.819214,16353.36523
14-11-2022,1241.604248,16618.19922
15-11-2022,1251.736206,16884.61328
16-11-2022,1215.602539,16669.43945
17-11-2022,1200.808594,16687.51758
18-11-2022,1212.300293,16697.77734
19-11-2022,1218.426758,16711.54688
20-11-2022,1142.466675,16291.83203
21-11-2022,1108.353027,15787.28418
22-11-2022,1135.173462,16189.76953
23-11-2022,1183.199585,16610.70703
24-11-2022,1203.983154,16604.46484
25-11-2022,1198.925903,16521.8418
26-11-2022,1205.897949,16464.28125
27-11-2022,1195.126953,16444.62695
28-11-2022,1170.086182,16217.32227
29-11-2022,1216.901245,16444.98242
30-11-2022,1295.688599,17168.56641
01-12-2022,1276.273926,16967.13281
02-12-2022,1294.303345,17088.66016
03-12-2022,1243.334839,16908.23633
04-12-2022,1280.256592,17130.48633
05-12-2022,1259.676758,16974.82617
06-12-2022,1271.653809,17089.50391
07-12-2022,1232.4375,16848.12695
08-12-2022,1281.116333,17233.47461
09-12-2022,1264.28479,17133.15234
10-12-2022,1266.384155,17128.72461
11-12-2022,1263.86853,17104.19336
12-12-2022,1274.619019,17206.4375
13-12-2022,1320.549194,17781.31836
14-12-2022,1309.328735,17815.65039
15-12-2022,1266.353882,17364.86523
16-12-2022,1168.259399,16647.48438
17-12-2022,1188.149536,16795.0918
18-12-2022,1184.71521,16757.97656
19-12-2022,1167.609863,16439.67969
20-12-2022,1217.703613,16906.30469
21-12-2022,1213.599976,16817.53516
22-12-2022,1218.182129,16830.3418
23-12-2022,1220.159424,16796.95313
24-12-2022,1221.14856,16847.75586
25-12-2022,1218.962036,16841.98633
26-12-2022,1226.974365,16919.80469
27-12-2022,1212.791626,16717.17383
28-12-2022,1189.986084,16552.57227
29-12-2022,1201.595337,16642.3418
30-12-2022,1199.232788,16602.58594
31-12-2022,1196.77124,16547.49609
01-01-2023,1200.964844,16625.08008
02-01-2023,1214.656616,16688.4707
03-01-2023,1214.778809,16679.85742
04-01-2023,1256.526611,16863.23828
05-01-2023,1250.438599,16836.73633
06-01-2023,1269.379028,16951.96875
07-01-2023,1264.270386,16955.07813
08-01-2023,1287.359497,17091.14453
09-01-2023,1321.53894,17196.55469
10-01-2023,1336.58606,17446.29297
11-01-2023,1387.932739,17934.89648
12-01-2023,1417.938477,18869.58789
13-01-2023,1451.614868,19909.57422
14-01-2023,1550.706909,20976.29883
15-01-2023,1552.479492,20880.79883
16-01-2023,1576.833496,21169.63281
17-01-2023,1567.846069,21161.51953
18-01-2023,1515.506958,20688.78125
19-01-2023,1552.556519,21086.79297
20-01-2023,1659.75415,22676.55273
21-01-2023,1627.118164,22777.625
22-01-2023,1628.38208,22720.41602
23-01-2023,1628.251099,22934.43164
24-01-2023,1556.604248,22636.46875
25-01-2023,1611.71106,23117.85938
26-01-2023,1603.105957,23032.77734
27-01-2023,1598.156494,23078.72852
28-01-2023,1572.435059,23031.08984
29-01-2023,1646.15564,23774.56641
30-01-2023,1567.326538,22840.13867
31-01-2023,1586.5354,23139.2832
01-02-2023,1641.792725,23723.76953
02-02-2023,1643.241577,23471.87109
03-02-2023,1664.745605,23449.32227
04-02-2023,1667.059204,23331.84766
05-02-2023,1631.645874,22955.66602
06-02-2023,1616.24707,22760.10938
07-02-2023,1672.00354,23264.29102
08-02-2023,1650.716797,22939.39844
09-02-2023,1546.438232,21819.03906
10-02-2023,1514.869141,21651.18359
11-02-2023,1539.926758,21870.875
12-02-2023,1515.033691,21788.20313
13-02-2023,1507.165894,21808.10156
14-02-2023,1556.875122,22220.80469
15-02-2023,1673.745972,24307.8418
16-02-2023,1640.067627,23623.47461
17-02-2023,1694.783325,24565.60156
18-02-2023,1691.819458,24641.27734
19-02-2023,1681.436157,24327.64258
20-02-2023,1702.675171,24829.14844
21-02-2023,1658.036377,24436.35352
22-02-2023,1643.231689,24188.84375
23-02-2023,1651.073853,23947.49219
24-02-2023,1608.373169,23198.12695
25-02-2023,1594.914917,23175.375
26-02-2023,1640.817139,23561.21289
27-02-2023,1634.326416,23522.87109
28-02-2023,1605.895142,23147.35352
01-03-2023,1663.433716,23646.55078
02-03-2023,1647.319336,23475.4668
03-03-2023,1569.167603,22362.67969
04-03-2023,1566.92395,22353.34961
05-03-2023,1564.46875,22435.51367
06-03-2023,1567.398682,22429.75781
07-03-2023,1561.933105,22219.76953
08-03-2023,1534.088257,21718.08008
09-03-2023,1438.660767,20363.02148
10-03-2023,1429.158081,20187.24414
11-03-2023,1482.616699,20632.41016
12-03-2023,1590.292969,22163.94922
13-03-2023,1680.30896,24197.5332
14-03-2023,1703.50708,24746.07422
15-03-2023,1656.180542,24375.96094
16-03-2023,1677.215454,25052.78906
17-03-2023,1792.485107,27423.92969
18-03-2023,1761.659668,26965.87891
19-03-2023,1785.576538,28038.67578
20-03-2023,1735.321289,27767.23633
21-03-2023,1806.760742,28175.81641
22-03-2023,1737.717041,27307.4375
23-03-2023,1816.405151,28333.97266
24-03-2023,1752.0448,27493.28516
25-03-2023,1743.764771,27494.70703
26-03-2023,1775.676758,27994.33008
27-03-2023,1715.460815,27139.88867
28-03-2023,1772.785645,27268.13086
29-03-2023,1793.001831,28348.44141
30-03-2023,1792.737183,28033.5625
31-03-2023,1822.022095,28478.48438
01-04-2023,1813.860596,28411.03516
02-04-2023,1795.70813,28199.30859
03-04-2023,1810.297119,27790.2207
04-04-2023,1871.005127,28168.08984
05-04-2023,1909.114014,28177.98438
06-04-2023,1872.922607,28044.14063
07-04-2023,1865.636108,27925.85938
08-04-2023,1849.498169,27947.79492
09-04-2023,1859.387817,28333.05078
10-04-2023,1911.20752,29652.98047
11-04-2023,1892.189697,30235.05859
12-04-2023,1920.682129,30139.05273
13-04-2023,2012.634644,30399.06641
14-04-2023,2101.635498,30485.69922
15-04-2023,2092.466797,30318.49609
16-04-2023,2120.005859,30315.35547
17-04-2023,2076.24292,29445.04492
18-04-2023,2104.537354,30397.55273
19-04-2023,1936.403442,28822.67969
20-04-2023,1943.097656,28245.98828
21-04-2023,1849.999878,27276.91016
22-04-2023,1874.228638,27817.5
23-04-2023,1862.062012,27591.38477
24-04-2023,1842.757446,27525.33984
25-04-2023,1866.753662,28307.59766
26-04-2023,1866.564209,28422.70117
27-04-2023,1908.786377,29473.78711
28-04-2023,1892.512817,29340.26172
29-04-2023,1908.916992,29248.48828
30-04-2023,1876.924316,29268.80664
01-05-2023,1831.954834,28091.56836
02-05-2023,1870.789307,28680.53711
03-05-2023,1904.651855,29006.30859
04-05-2023,1877.704102,28847.71094
05-05-2023,1995.060913,29534.38477
06-05-2023,1900.221802,28904.62305
07-05-2023,1873.076416,28454.97852
08-05-2023,1849.042725,27694.27344
09-05-2023,1848.603149,27658.77539
10-05-2023,1842.401489,27621.75586
11-05-2023,1796.490601,27000.78906
12-05-2023,1808.019775,26804.99023
13-05-2023,1796.114868,26784.07813
14-05-2023,1800.500977,26930.63867
15-05-2023,1817.549927,27192.69336
16-05-2023,1824.12146,27036.65039
17-05-2023,1821.859619,27398.80273
18-05-2023,1801.728516,26832.20898
19-05-2023,1812.589478,26890.12891
20-05-2023,1820.478027,27129.58594
21-05-2023,1804.531372,26753.82617
22-05-2023,1817.53479,26851.27734
23-05-2023,1854.380615,27225.72656
24-05-2023,1800.099976,26334.81836
25-05-2023,1805.953735,26476.20703
26-05-2023,1828.689697,26719.29102
27-05-2023,1831.118286,26868.35352
28-05-2023,1910.914185,28085.64648
29-05-2023,1893.078125,27745.88477
30-05-2023,1901.026611,27702.34961
31-05-2023,1874.130493,27219.6582
01-06-2023,1862.201416,26819.97266
02-06-2023,1907.256592,27249.58984
03-06-2023,1892.412476,27075.12891
04-06-2023,1890.51355,27119.06641
05-06-2023,1811.828369,25760.09766
06-06-2023,1884.494873,27238.7832
07-06-2023,1832.395996,26345.99805
08-06-2023,1846.30188,26508.2168
09-06-2023,1840.22522,26480.375
10-06-2023,1752.384766,25851.24023
11-06-2023,1753.415283,25940.16797
12-06-2023,1742.528687,25902.5
13-06-2023,1739.037598,25918.72852
14-06-2023,1650.519287,25124.67578
15-06-2023,1665.519775,25576.39453
16-06-2023,1716.668823,26327.46289
17-06-2023,1727.204102,26510.67578
18-06-2023,1720.577515,26336.21289
19-06-2023,1737.659424,26851.0293
20-06-2023,1792.119995,28327.48828
21-06-2023,1891.007202,30027.29688
22-06-2023,1872.942993,29912.28125
23-06-2023,1892.862061,30695.46875
24-06-2023,1876.059692,30548.69531
25-06-2023,1900.506104,30480.26172
26-06-2023,1859.432861,30271.13086
27-06-2023,1889.703369,30688.16406
28-06-2023,1827.971191,30086.24609
29-06-2023,1852.227295,30445.35156
30-06-2023,1933.188965,30477.25195
01-07-2023,1924.565918,30590.07813
02-07-2023,1937.438354,30620.76953
03-07-2023,1955.38916,31156.43945
04-07-2023,1936.633545,30777.58203
05-07-2023,1910.588013,30514.16602
06-07-2023,1848.636475,29909.33789
07-07-2023,1870.602539,30342.26563
08-07-2023,1865.539551,30292.54102
09-07-2023,1863.009766,30171.23438
10-07-2023,1880.556396,30414.4707
11-07-2023,1878.33606,30620.95117
12-07-2023,1872.11377,30391.64648
13-07-2023,2006.511475,31476.04883
14-07-2023,1939.347046,30334.06836
15-07-2023,1931.466553,30295.80664
16-07-2023,1923.681885,30249.13281
17-07-2023,1911.646118,30145.88867
18-07-2023,1897.599243,29856.5625
19-07-2023,1889.007935,29913.92383
20-07-2023,1890.969116,29792.01563
21-07-2023,1892.080078,29908.74414
22-07-2023,1864.912354,29771.80273
23-07-2023,1889.19165,30084.53906
24-07-2023,1850.002075,29176.91602
25-07-2023,1857.741943,29227.39063
26-07-2023,1872.159912,29354.97266
27-07-2023,1860.357178,29210.68945
28-07-2023,1874.744873,29319.24609
29-07-2023,1881.068848,29356.91797
30-07-2023,1861.643799,29275.30859
31-07-2023,1856.162354,29230.11133
01-08-2023,1871.792114,29675.73242
02-08-2023,1839.089722,29151.95898
03-08-2023,1835.136475,29178.67969
04-08-2023,1827.712891,29074.0918
05-08-2023,1834.987915,29042.12695
06-08-2023,1827.462036,29041.85547
07-08-2023,1826.938843,29180.57813
08-08-2023,1855.807373,29765.49219
09-08-2023,1854.297607,29561.49414
10-08-2023,1850.753418,29429.5918
11-08-2023,1847.12439,29397.71484
12-08-2023,1848.889893,29415.96484
13-08-2023,1839.280151,29282.91406
14-08-2023,1844.185791,29408.44336
15-08-2023,1826.932739,29170.34766
16-08-2023,1805.659058,28701.7793
17-08-2023,1684.933472,26664.55078
18-08-2023,1660.945068,26049.55664
19-08-2023,1669.471924,26096.20508
20-08-2023,1684.852051,26189.58398
21-08-2023,1667.269043,26124.14063
22-08-2023,1633.892578,26031.65625
23-08-2023,1679.274414,26431.64063
24-08-2023,1659.94458,26162.37305
25-08-2023,1652.935059,26047.66797
26-08-2023,1646.306763,26008.46289
27-08-2023,1657.513062,26089.69336
28-08-2023,1652.457397,26106.15039
29-08-2023,1729.725708,27727.39258
30-08-2023,1705.112183,27297.26563
31-08-2023,1645.63916,25931.47266
01-09-2023,1628.491211,25800.72461
02-09-2023,1637.025391,25868.79883
03-09-2023,1636.117676,25969.56641
04-09-2023,1629.655273,25812.41602
05-09-2023,1633.629395,25779.98242
06-09-2023,1632.252319,25753.23633
07-09-2023,1647.598267,26240.19531
08-09-2023,1636.137817,25905.6543
09-09-2023,1635.162354,25895.67773
10-09-2023,1616.828857,25832.22656
11-09-2023,1551.637695,25162.6543
12-09-2023,1592.429443,25833.34375
13-09-2023,1607.988525,26228.32422
14-09-2023,1626.974365,26539.67383
15-09-2023,1641.640381,26608.69336
16-09-2023,1635.22168,26568.28125
17-09-2023,1622.896729,26534.1875
18-09-2023,1637.347046,26754.28125
19-09-2023,1643.544678,27211.11719
20-09-2023,1622.890625,27132.00781
21-09-2023,1584.307007,26567.63281
22-09-2023,1593.268311,26579.56836
23-09-2023,1593.857788,26579.39063
24-09-2023,1580.853394,26256.82617
25-09-2023,1588.322876,26298.48047
26-09-2023,1593.417236,26217.25
27-09-2023,1597.491211,26352.7168
28-09-2023,1652.88269,27021.54688
29-09-2023,1667.943848,26911.7207
30-09-2023,1671.161865,26967.91602
01-10-2023,1733.810425,27983.75
02-10-2023,1663.627563,27530.78516
03-10-2023,1656.685669,27429.97852
04-10-2023,1647.838135,27799.39453
05-10-2023,1611.47644,27415.91211
06-10-2023,1645.831543,27946.59766
07-10-2023,1634.51123,27968.83984
08-10-2023,1633.548584,27935.08984
09-10-2023,1579.806641,27583.67773
10-10-2023,1567.713013,27391.01953
11-10-2023,1566.254761,26873.32031
12-10-2023,1539.612427,26756.79883
13-10-2023,1552.089478,26862.375
14-10-2023,1555.256836,26861.70703
15-10-2023,1558.069824,27159.65234
16-10-2023,1600.534302,28519.4668
17-10-2023,1565.439575,28415.74805
18-10-2023,1563.749878,28328.3418
19-10-2023,1567.457031,28719.80664
20-10-2023,1604.66687,29682.94922
21-10-2023,1629.304443,29918.41211
22-10-2023,1663.429932,29993.89648
23-10-2023,1765.38269,33086.23438
24-10-2023,1784.4375,33901.52734
25-10-2023,1787.397583,34502.82031
26-10-2023,1804.039307,34156.64844
27-10-2023,1780.045288,33909.80078
28-10-2023,1776.618164,34089.57422
29-10-2023,1795.546021,34538.48047
30-10-2023,1810.088623,34502.36328
31-10-2023,1816.458984,34667.78125
01-11-2023,1847.089722,35437.25391
02-11-2023,1800.620972,34938.24219
03-11-2023,1832.795166,34732.32422
04-11-2023,1857.698608,35082.19531
05-11-2023,1894.157715,35049.35547
06-11-2023,1899.837402,35037.37109
07-11-2023,1888.124268,35443.5625
08-11-2023,1889.322388,35655.27734
09-11-2023,2120.561035,36693.125
10-11-2023,2078.289795,37313.96875
11-11-2023,2052.713867,37138.05078
12-11-2023,2045.187012,37054.51953
13-11-2023,2055.265381,36502.35547
14-11-2023,1979.052612,35537.64063
15-11-2023,2060.408447,37880.58203
16-11-2023,1960.881592,36154.76953
17-11-2023,1961.280762,36596.68359
18-11-2023,1963.285034,36585.70313
19-11-2023,2013.204468,37386.54688
20-11-2023,2022.239136,37476.95703
21-11-2023,1937.066772,35813.8125
22-11-2023,2064.425293,37432.33984
23-11-2023,2062.210693,37289.62109
24-11-2023,2081.1521,37720.28125
25-11-2023,2084.413086,37796.79297
26-11-2023,2063.286133,37479.12109
27-11-2023,2027.417358,37254.16797
28-11-2023,2049.338135,37831.08594
29-11-2023,2029.929199,37858.49219
30-11-2023,2052.556152,37712.74609
01-12-2023,2087.139893,38688.75
02-12-2023,2165.704102,39476.33203
03-12-2023,2193.69165,39978.39063
04-12-2023,2243.21582,41980.09766
05-12-2023,2293.841797,44080.64844
06-12-2023,2231.661377,43746.44531
07-12-2023,2357.57959,43292.66406
08-12-2023,2358.731934,44166.60156
09-12-2023,2341.175293,43725.98438
10-12-2023,2352.462646,43779.69922
11-12-2023,2224.578857,41243.83203
12-12-2023,2202.038086,41450.22266
13-12-2023,2260.648682,42890.74219
14-12-2023,2316.579102,43023.97266
15-12-2023,2219.337402,41929.75781
16-12-2023,2226.926514,42240.11719
17-12-2023,2196.481201,41364.66406
18-12-2023,2217.273438,42623.53906
19-12-2023,2177.872559,42270.52734
20-12-2023,2201.911377,43652.25
21-12-2023,2239.54248,43869.15234
22-12-2023,2326.524902,43997.90234
23-12-2023,2309.046387,43739.54297
24-12-2023,2265.692139,43016.11719
25-12-2023,2272.561768,43613.14063
26-12-2023,2231.465332,42520.40234
27-12-2023,2378.73999,43442.85547
28-12-2023,2347.566162,42627.85547
29-12-2023,2300.690674,42099.40234
30-12-2023,2292.06543,42156.90234
31-12-2023,2281.471191,42265.1875
01-01-2024,2352.327881,44167.33203
02-01-2024,2355.836426,44957.96875
03-01-2024,2210.761963,42848.17578
04-01-2024,2269.038086,44179.92188
05-01-2024,2268.647217,44162.69141
06-01-2024,2241.624756,43989.19531
07-01-2024,2222.865967,43943.09766
08-01-2024,2333.032715,46970.50391
09-01-2024,2344.827148,46139.73047
10-01-2024,2582.103516,46627.77734
11-01-2024,2619.619141,46368.58594
12-01-2024,2524.460205,42853.16797
13-01-2024,2576.5979,42842.38281
14-01-2024,2472.241211,41796.26953
15-01-2024,2511.36377,42511.96875
16-01-2024,2587.691162,43154.94531
17-01-2024,2528.369385,42742.65234
18-01-2024,2467.018799,41262.05859
19-01-2024,2489.498535,41618.40625
20-01-2024,null,null
21-01-2024,2465.65918,41623.69531
